thisN,thisTrialN,thisRepN,block_order,block_idx,block_cond,exp,key_resp.keys,key_respInstr_3.keys,key_respInstr_2.keys,keyMotionResp_2.keys,keyMotionResp_2.corr,keyMotionResp_2.rt,keyMotionResp_2.duration,key_respInstr_2.rt,key_respInstr_2.duration,key_resp.rt,key_resp.duration,key_respInstr_3.rt,key_respInstr_3.duration,trialsRDK_test.thisRepN,trialsRDK_test.thisTrialN,trialsRDK_test.thisN,trialsRDK_test.thisIndex,RDKtraining.thisRepN,RDKtraining.thisTrialN,RDKtraining.thisN,RDKtraining.thisIndex,loopBlockSensitivity.thisRepN,loopBlockSensitivity.thisTrialN,loopBlockSensitivity.thisN,loopBlockSensitivity.thisIndex,loopLowPriorBlocks.thisRepN,loopLowPriorBlocks.thisTrialN,loopLowPriorBlocks.thisN,loopLowPriorBlocks.thisIndex,loopLowPriorTrials.thisRepN,loopLowPriorTrials.thisTrialN,loopLowPriorTrials.thisN,loopLowPriorTrials.thisIndex,thisRow.t,notes,cueAss,cueHz,block,motionDir,prior,thresh75,trialCoh,trialCoh_level,BiasFirst,cuetarget_cont,counterbalancing.started,counterbalancing.stopped,FUNCTIONS_VARIABLES.started,FUNCTIONS_VARIABLES.stopped,IntroExperiment.started,textIntroExp.started,keyIntroExp.started,IntroExperiment.stopped,keyIntroExp.keys,keyIntroExp.rt,keyIntroExp.duration,Randomization_training.started,Randomization_training.stopped,IntroTrainingDifficult.started,IntroTrainingDifficult.stopped,RDKtraining.keyIntroTraining.keys,ITI.started,ITI.stopped,AuditoryCue_qest.started,soundCue_quest.started,fixCross_quest_2.started,soundCue_quest.stopped,fixCross_quest_2.stopped,AuditoryCue_qest.stopped,RDK_training.started,dots_training.started,fixCross_training.started,textTraining.started,keyMotionResp_training.started,RDK_training.stopped,RDKtraining.keyMotionResp_training.keys,RDKtraining.keyMotionResp_training.corr,RDKtraining.keyMotionResp_training.rt,RDKtraining.keyMotionResp_training.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,textIntroTraining.started,keyIntroTraining.started,RDKtraining.keyIntroTraining.rt,RDKtraining.keyIntroTraining.duration,end_training.started,textEndTraining.started,textFinalFeedback.started,textEndTraining.stopped,textFinalFeedback.stopped,end_training.stopped,RDK_TaskInstructions.started,textRDK_taskInstructions.started,keyRDK_taskInstructions.started,RDK_TaskInstructions.stopped,keyRDK_taskInstructions.keys,keyRDK_taskInstructions.rt,keyRDK_taskInstructions.duration,QUEST.label,QUEST.startVal,QUEST.startValSd,QUEST.pThreshold,QUEST.method,QUEST.beta,QUEST.delta,QUEST.gamma,QUEST.grain,QUEST.minVal,QUEST.maxVal,QUEST.thisIndex,QUEST.thisRepN,QUEST.thisN,QUEST.direction,QUEST.stepSize,QUEST.stepType,QUEST.intensity,Randomization_quest.started,Randomization_quest.stopped,fix.started,fixCross1.started,fixCross1.stopped,fix.stopped,RDK_quest.started,dots_quest.started,fixCross_quest.started,keyMotionResp_quest.started,RDK_quest.stopped,QUEST.response,QUEST_transition.started,testQUEST_instruction.started,keyQUESTtransition.started,QUEST_transition.stopped,keyQUESTtransition.keys,keyQUESTtransition.rt,keyQUESTtransition.duration,QUEST_II.label,QUEST_II.startVal,QUEST_II.startValSd,QUEST_II.pThreshold,QUEST_II.method,QUEST_II.beta,QUEST_II.delta,QUEST_II.gamma,QUEST_II.grain,QUEST_II.minVal,QUEST_II.maxVal,QUEST_II.thisIndex,QUEST_II.thisRepN,QUEST_II.thisN,QUEST_II.direction,QUEST_II.stepSize,QUEST_II.stepType,QUEST_II.intensity,Randomization_quest2.started,Randomization_quest2.stopped,QUEST_II.response,QUESTlog.started,QUESTlog.stopped,InstrLowLevel.started,textInstrLowLevel.started,key_respInstrLowLevel.started,InstrLowLevel.stopped,key_respInstrLowLevel.keys,key_respInstrLowLevel.rt,key_respInstrLowLevel.duration,blockPseudomization.started,blockPseudomization.stopped,InstrExpSwitch.started,InstrExpSwitch.stopped,loopLowPriorBlocks.key_resp.keys,SwitchGlasses.started,SwitchGlasses.stopped,loopLowPriorBlocks.key_respInstr_3.keys,blockInstructions.started,blockInstructions.stopped,loopLowPriorBlocks.key_respInstr_2.keys,blank500.started,text.started,text.stopped,blank500.stopped,trialLowPseudomization.started,trialLowPseudomization.stopped,AuditoryCue.started,soundCue.started,fixCross.started,soundCue.stopped,fixCross.stopped,AuditoryCue.stopped,RDK.started,dotsRDK.started,fixCross2.started,keyMotionResp_2.started,RDK.stopped,loopLowPriorTrials.keyMotionResp_2.keys,loopLowPriorTrials.keyMotionResp_2.corr,loopLowPriorTrials.keyMotionResp_2.rt,loopLowPriorTrials.keyMotionResp_2.duration,logg.started,logg.stopped,textblockInstruction.started,key_respInstr_2.started,loopLowPriorBlocks.key_respInstr_2.rt,loopLowPriorBlocks.key_respInstr_2.duration,textInstrExpSwitch.started,key_resp.started,loopLowPriorBlocks.key_resp.rt,loopLowPriorBlocks.key_resp.duration,textGlassesInstr.started,key_respInstr_3.started,loopLowPriorBlocks.key_respInstr_3.rt,loopLowPriorBlocks.key_respInstr_3.duration,Goodbye.started,textGoodbye.started,key_respEndScreen.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,filename
6,0,6,lhb,5,base,base,None,None,space,left,1,0.5912796,None,12.362296100000094,None,,,,,,,,,,,,,,,,,0,28,28,28,6,0,6,0,4271.352994,,lowleft,750,base,left,noprior,,0.2519,medium,rightfirst,,,,,,,,,,,,,,,,,,4271.351134,4272.510078800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4273.182433,4273.184116400001,4274.229517300001,4274.176208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4271.351047,4271.351094,4272.664681200001,4272.676618066666,4272.666517800001,4273.184116400001,4273.184116400001,4273.182387,4274.226543,4274.229517300001,4274.229517300001,4274.229517300001,4274.828173,left,1,0.5912796,None,4274.8283,4274.828360800001,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
7,0,7,lhb,5,base,base,None,None,space,right,1,0.4805030000006809,None,12.362296100000094,None,,,,,,,,,,,,,,,,,0,28,28,28,7,0,7,0,4274.830345200001,,lowleft,750,base,right,noprior,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,4274.828646200001,4276.092439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4276.772408900001,4276.774091,4277.8203404999995,4277.767237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4274.82856,4274.828607,4276.247341,4276.258993966666,4276.2494572000005,4276.774091,4276.774091,4276.772361,4277.817464,4277.8203404999995,4277.8203404999995,4277.8203404999995,4278.310301,right,1,0.4805030000006809,None,4278.310425,4278.310487,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
8,0,8,lhb,5,base,base,None,None,space,left,0,0.5872037000008277,None,12.362296100000094,None,,,,,,,,,,,,,,,,,0,28,28,28,8,0,8,0,4278.312785000001,,lowleft,750,base,right,noprior,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,4278.310772600001,4279.4418264000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4280.122429,4280.124243,4281.169713100001,4281.116434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4278.310686600001,4278.310733,4279.594613,4279.608356666667,4279.596747800001,4280.124243,4280.124243,4280.122379900001,4281.166868400001,4281.169713100001,4281.169713100001,4281.169713100001,4281.763447,left,0,0.5872037000008277,None,4281.763564400001,4281.763615700001,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
9,0,9,lhb,5,base,base,None,None,space,right,1,0.46390170000086073,None,12.362296100000094,None,,,,,,,,,,,,,,,,,0,28,28,28,9,0,9,0,4281.766012,,lowleft,750,base,right,noprior,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,4281.763976,4282.945300599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4283.622385,4283.624232,4284.669037,4284.6157668999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4281.763887,4281.763935,4283.1002204999995,4283.111854566666,4283.102503,4283.624232,4283.624232,4283.622341,4284.666094499999,4284.669037,4284.669037,4284.669037,4285.141872900001,right,1,0.46390170000086073,None,4285.142004300001,4285.1420671000005,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
10,0,10,lhb,5,base,base,None,None,space,right,1,0.5331182999998418,None,12.362296100000094,None,,,,,,,,,,,,,,,,,0,28,28,28,10,0,10,0,4285.144254,,lowleft,750,base,right,noprior,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,4285.142367200001,4286.627819300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4287.302446300001,4287.304260100001,4288.352066,4288.2983073000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4285.142280500001,4285.142327,4286.78401,4286.794378966667,4286.786024,4287.304260100001,4287.304260100001,4287.302397,4288.349326500001,4288.352066,4288.352066,4288.352066,4288.891132,right,1,0.5331182999998418,None,4288.891251,4288.891301000001,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
11,0,11,lhb,5,base,base,None,None,space,right,1,0.48146400000041467,None,12.362296100000094,None,,,,,,,,,,,,,,,,,0,28,28,28,11,0,11,0,4288.893779,,lowleft,750,base,right,noprior,,0.2519,medium,rightfirst,,,,,,,,,,,,,,,,,,4288.891584,4290.135462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4290.812380599999,4290.814311,4291.859808600001,4291.805861100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4288.891498,4288.891545,4290.290655100001,4290.302012266667,4290.292766,4290.814311,4290.814311,4290.812334900001,4291.856977300001,4291.859808600001,4291.859808600001,4291.859808600001,4292.349414900001,right,1,0.48146400000041467,None,4292.349532700001,4292.349583600001,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
12,0,12,lhb,5,base,base,None,None,space,left,1,0.6401812999993126,None,12.362296100000094,None,,,,,,,,,,,,,,,,,0,28,28,28,12,0,12,0,4292.351796,,lowleft,750,base,left,noprior,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,4292.349868,4293.480577700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4294.1624022999995,4294.164251,4295.212949900001,4295.159716000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4292.3497818999995,4292.349828,4293.636572,4293.647117266667,4293.638564,4294.164251,4294.164251,4294.162353500001,4295.210164,4295.212949900001,4295.212949900001,4295.212949900001,4295.8621656000005,left,1,0.6401812999993126,None,4295.8622946000005,4295.862348600001,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
13,0,13,lhb,5,base,base,None,None,space,left,1,0.4821138000006613,None,12.362296100000094,None,,,,,,,,,,,,,,,,,0,28,28,28,13,0,13,0,4295.864487600001,,lowleft,750,base,left,noprior,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,4295.862646,4296.980026800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4297.652383600001,4297.654116,4298.6993176000005,4298.646214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295.862557400001,4295.862605,4297.134170100001,4297.146510866666,4297.136298800001,4297.654116,4297.654116,4297.652337,4298.696753000001,4298.6993176000005,4298.6993176000005,4298.6993176000005,4299.1893506999995,left,1,0.4821138000006613,None,4299.189481,4299.189542,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
14,0,14,lhb,5,base,base,None,None,space,right,1,0.45773929999995744,None,12.362296100000094,None,,,,,,,,,,,,,,,,,0,28,28,28,14,0,14,0,4299.192034500001,,lowleft,750,base,right,noprior,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,4299.190019,4300.687361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4301.362354,4301.364203300001,4302.41164,4302.357705900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4299.189928300001,4299.189977,4300.841053,4300.853919766666,4300.843232100001,4301.364203300001,4301.364203300001,4301.362307,4302.408888700001,4302.41164,4302.41164,4302.41164,4302.8762529000005,right,1,0.45773929999995744,None,4302.876387200001,4302.876443,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
15,0,15,lhb,5,base,base,None,None,space,left,1,0.6889721999996254,None,12.362296100000094,None,,,,,,,,,,,,,,,,,0,28,28,28,15,0,15,0,4302.878531900001,,lowleft,750,base,left,noprior,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,4302.876728100001,4304.136547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4304.812374,4304.814001600001,4305.860323,4305.807071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4302.876641,4302.876687500001,4304.29143,4304.303103766667,4304.293562,4304.814001600001,4304.814001600001,4304.812329,4305.857550199999,4305.860323,4305.860323,4305.860323,4306.559329,left,1,0.6889721999996254,None,4306.559458,4306.559509,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
16,0,16,lhb,5,base,base,None,None,space,right,1,0.5701422000001912,None,12.362296100000094,None,,,,,,,,,,,,,,,,,0,28,28,28,16,0,16,0,4306.561711400001,,lowleft,750,base,right,noprior,,0.2519,medium,rightfirst,,,,,,,,,,,,,,,,,,4306.559792700001,4307.798166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4308.482386,4308.4840730999995,4309.531295600001,4309.4770677999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306.559705,4306.559752300001,4307.954682,4307.9647202666665,4307.956846,4308.4840730999995,4308.4840730999995,4308.482332099999,4309.5283967000005,4309.531295600001,4309.531295600001,4309.531295600001,4310.107332,right,1,0.5701422000001912,None,4310.107444,4310.107494299999,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
17,0,17,lhb,5,base,base,None,None,space,right,0,0.6823174999990442,None,12.362296100000094,None,,,,,,,,,,,,,,,,,0,28,28,28,17,0,17,0,4310.111314700001,,lowleft,750,base,left,noprior,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,4310.107791,4311.522565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4312.202379,4312.204127100001,4313.251115100001,4313.197195199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4310.107703799999,4310.10775,4311.676181,4311.689098766666,4311.678397,4312.204127100001,4312.204127100001,4312.202330200001,4313.2483803000005,4313.251115100001,4313.251115100001,4313.251115100001,4313.939869300001,right,0,0.6823174999990442,None,4313.93999,4313.940042700001,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
18,0,18,lhb,5,base,base,None,None,space,right,1,0.5846098000001803,None,12.362296100000094,None,,,,,,,,,,,,,,,,,0,28,28,28,18,0,18,0,4313.942479,,lowleft,750,base,right,noprior,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,4313.940326700001,4315.084486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4315.762368000001,4315.764138,4316.813045,4316.758995499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4313.94024,4313.940287300001,4315.239958200001,4315.251032966667,4315.24213,4315.764138,4315.764138,4315.762321,4316.810044,4316.813045,4316.813045,4316.813045,4317.406781,right,1,0.5846098000001803,None,4317.406914,4317.406976000001,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
19,0,19,lhb,5,base,base,None,None,space,right,0,0.6639369999993505,None,12.362296100000094,None,,,,,,,,,,,,,,,,,0,28,28,28,19,0,19,0,4317.409629,,lowleft,750,base,left,noprior,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,4317.407264800001,4318.816740200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4319.492372400001,4319.494058200001,4320.541600900001,4320.487315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4317.407178,4317.407224400001,4318.969567,4318.983278666666,4318.971678299999,4319.494058200001,4319.494058200001,4319.492322000001,4320.538733100001,4320.541600900001,4320.541600900001,4320.541600900001,4321.214575,right,0,0.6639369999993505,None,4321.214712800001,4321.2147663999995,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
0,0,0,lhb,6,base,base,None,None,space,left,1,0.9512190000004921,None,9.160334800000783,None,,,,,,,,,,,,,,,,,0,29,29,29,0,0,0,0,4330.514241,,lowleft,750,base,left,noprior,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,4330.5110288999995,4331.61832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4332.292312300001,4332.293817,4333.366582400001,4333.31109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4321.219035,4321.219087100001,4321.21911,4321.219143,None,4321.219172,4321.219196,None,4321.219222500001,4330.385278300001,space,4330.385349200001,4330.389144,4330.514241,4330.510515,4330.510931100001,4330.510988,4331.773549,4331.784876566667,4331.775816,4332.293817,4332.293817,4332.292268,4333.363171600001,4333.366582400001,4333.366582400001,4333.366582400001,4334.327720800001,left,1,0.9512190000004921,None,4334.327835,4334.327885400001,4321.221351,4321.221351,9.160334800000783,None,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
1,0,1,lhb,6,base,base,None,None,space,right,1,0.5684394999989308,None,9.160334800000783,None,,,,,,,,,,,,,,,,,0,29,29,29,1,0,1,0,4334.3315,,lowleft,750,base,right,noprior,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,4334.328175,4335.417470700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4336.092326,4336.093923,4337.141399,4337.08795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4334.328086,4334.328133400001,4335.572268,4335.584025966667,4335.574409600001,4336.093923,4336.093923,4336.092281100001,4337.138499400001,4337.141399,4337.141399,4337.141399,4337.718417200001,right,1,0.5684394999989308,None,4337.718532,4337.718582500001,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
2,0,2,lhb,6,base,base,None,None,space,left,1,0.7202761,None,9.160334800000783,None,,,,,,,,,,,,,,,,,0,29,29,29,2,0,2,0,4337.722151,,lowleft,750,base,left,noprior,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,4337.718883,4339.133403000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4339.812345,4339.814175500001,4340.861641,4340.808031699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4337.7187951999995,4337.7188424000005,4339.288414,4339.299930566666,4339.29055,4339.814175500001,4339.814175500001,4339.812297,4340.859022,4340.861641,4340.861641,4340.861641,4341.589005,left,1,0.7202761,None,4341.5891280999995,4341.589178,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
3,0,3,lhb,6,base,base,None,None,space,left,1,1.1664174000015919,None,9.160334800000783,None,,,,,,,,,,,,,,,,,0,29,29,29,3,0,3,0,4341.591755,,lowleft,750,base,left,noprior,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,4341.589473,4342.720591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4343.392417100001,4343.394572800001,4344.4395405000005,4344.386413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4341.589384100001,4341.589431,4342.8732709000005,4342.8871285666655,4342.87538,4343.394572800001,4343.394572800001,4343.39236,4344.436783,4344.4395405000005,4344.4395405000005,4344.4395405000005,4345.6130373999995,left,1,1.1664174000015919,None,4345.613153,4345.6132038999995,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
4,0,4,lhb,6,base,base,None,None,space,right,1,0.5571994999991148,None,9.160334800000783,None,,,,,,,,,,,,,,,,,0,29,29,29,4,0,4,0,4345.615466800001,,lowleft,750,base,right,noprior,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,4345.613502,4346.635894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4347.312339700001,4347.314441699999,4348.360970500001,4348.306305700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4345.613415,4345.613462300001,4346.790052,4346.802447466666,4346.792192,4347.314441699999,4347.314441699999,4347.312293,4348.357932400001,4348.360970500001,4348.360970500001,4348.360970500001,4348.925149,right,1,0.5571994999991148,None,4348.925276500001,4348.925337,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
5,0,5,lhb,6,base,base,None,None,space,right,0,0.6049648999996862,None,9.160334800000783,None,,,,,,,,,,,,,,,,,0,29,29,29,5,0,5,0,4348.927635,,lowleft,750,base,left,noprior,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,4348.925643,4350.072872400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4350.752350400001,4350.754069,4351.801099,4351.747244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4348.925557400001,4348.925604000001,4350.227,4350.239397566666,4350.2290975000005,4350.754069,4350.754069,4350.752302100001,4351.798150200001,4351.801099,4351.801099,4351.801099,4352.416049300001,right,0,0.6049648999996862,None,4352.416159,4352.4162086999995,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
6,0,6,lhb,6,base,base,None,None,space,right,1,0.4810779999988881,None,9.160334800000783,None,,,,,,,,,,,,,,,,,0,29,29,29,6,0,6,0,4352.418369,,lowleft,750,base,right,noprior,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,4352.416499100001,4353.70143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4354.372319900001,4354.3741254999995,4355.421295,4355.367456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4352.416412900001,4352.41646,4353.853848600001,4353.867965866667,4353.856061,4354.3741254999995,4354.3741254999995,4354.372275,4355.418312,4355.421295,4355.421295,4355.421295,4355.910246,right,1,0.4810779999988881,None,4355.910363,4355.910413300001,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
7,0,7,lhb,6,base,base,None,None,space,right,1,0.46877150000000256,None,9.160334800000783,None,,,,,,,,,,,,,,,,,0,29,29,29,7,0,7,0,4355.912768,,lowleft,750,base,right,noprior,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,4355.9107097999995,4356.921424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4357.592395300001,4357.594335,4358.641371,4358.587598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4355.910622800001,4355.910669100001,4357.074058499999,4357.0879589666665,4357.076196700001,4357.594335,4357.594335,4357.592345399999,4358.638267900001,4358.641371,4358.641371,4358.641371,4359.11961,right,1,0.46877150000000256,None,4359.1197182000005,4359.119768200001,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
