participant,exp,block_cond,block_order,thisN,cueAss,cueHz,motion_direction,prior,response,corr,rt,thresh75,BiasFirst,coh,coh_level,filename,rt_flag,lowCoh_performance,medCoh_performance,highCoh_performance,prior_dic,response_prior
sub-001,base,base,bhl,12.0,highleft,750.0,left,noprior,left,1.0,0.5079734999999346,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,noprior,1.0
sub-001,base,base,bhl,13.0,highleft,750.0,right,noprior,right,1.0,0.4662571999997453,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,noprior,0.0
sub-001,base,base,bhl,14.0,highleft,750.0,left,noprior,left,1.0,0.5664032999993651,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,noprior,1.0
sub-001,base,base,bhl,15.0,highleft,750.0,left,noprior,left,1.0,0.5397984999999608,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,noprior,1.0
sub-001,base,base,bhl,16.0,highleft,750.0,left,noprior,left,1.0,0.6242038000000321,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,noprior,1.0
sub-001,base,base,bhl,17.0,highleft,750.0,right,noprior,right,1.0,0.9162438999992446,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,noprior,0.0
sub-001,base,base,bhl,18.0,highleft,750.0,left,noprior,left,1.0,0.5452120999998442,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,noprior,1.0
sub-001,base,base,bhl,19.0,highleft,750.0,left,noprior,left,1.0,0.5930761,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,noprior,1.0
sub-001,highlevel,test,bhl,0.0,highleft,750.0,left,right,left,1.0,0.8242638000010629,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,1.0,highleft,750.0,right,right,right,1.0,0.4654334000006201,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,2.0,highleft,750.0,left,right,left,1.0,0.7680246999989322,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,3.0,highleft,750.0,right,right,right,1.0,0.4248642000002292,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,4.0,highleft,750.0,right,right,right,1.0,0.5729854000001069,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,5.0,highleft,750.0,right,right,left,0.0,0.7990860999998404,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,6.0,highleft,750.0,left,right,left,1.0,0.5790693999988434,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,7.0,highleft,750.0,right,right,right,1.0,0.5921878999997716,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,8.0,highleft,750.0,right,right,right,1.0,0.7076388000004954,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,9.0,highleft,750.0,left,right,left,1.0,0.5386761000008846,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,10.0,highleft,750.0,left,right,left,1.0,0.4924903999999515,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,11.0,highleft,750.0,right,right,right,1.0,0.4591826000014407,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,12.0,highleft,750.0,right,right,right,1.0,0.5473156999996718,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,13.0,highleft,750.0,right,right,left,0.0,0.8377022000004217,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,14.0,highleft,750.0,left,right,left,1.0,0.7649004,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,15.0,highleft,750.0,left,right,right,0.0,0.4938382000000274,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,16.0,highleft,750.0,left,right,left,1.0,0.9368823,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,17.0,highleft,750.0,left,right,left,1.0,0.5334939999993367,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,18.0,highleft,750.0,right,right,left,0.0,0.6125179000009666,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,0.0,highleft,750.0,left,right,left,1.0,0.6813408999987587,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,1.0,highleft,750.0,left,right,right,0.0,0.5485138000003644,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,2.0,highleft,750.0,right,right,left,0.0,0.5185756,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,3.0,highleft,750.0,left,right,right,0.0,0.4772014000009221,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,4.0,highleft,750.0,right,right,left,0.0,0.4327988000004552,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,5.0,highleft,750.0,right,right,left,0.0,0.5975226,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,6.0,highleft,750.0,right,right,left,0.0,0.6509669999995822,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,7.0,highleft,750.0,right,right,left,0.0,0.6810831000002509,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,8.0,highleft,750.0,right,right,right,1.0,0.7161314000004495,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,9.0,highleft,750.0,left,right,left,1.0,0.5173401000010927,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,10.0,highleft,750.0,right,right,left,0.0,0.5621341000005486,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,11.0,highleft,750.0,right,right,right,1.0,0.622787,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,12.0,highleft,750.0,left,right,left,1.0,0.6775598000003811,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,13.0,highleft,750.0,left,right,left,1.0,0.5708641,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,14.0,highleft,750.0,right,right,left,0.0,0.6369988999995257,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,15.0,highleft,750.0,left,right,right,0.0,0.4952436000003217,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,16.0,highleft,750.0,left,right,left,1.0,0.6008304999995744,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,17.0,highleft,750.0,left,right,left,1.0,0.5224133000010625,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,19.0,highleft,750.0,right,right,right,1.0,0.6659428999992087,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,0.0,highleft,750.0,right,right,left,0.0,0.5352258000002621,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,1.0,highleft,750.0,left,right,left,1.0,0.5870954000001802,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,2.0,highleft,750.0,right,right,left,0.0,0.7170302,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,3.0,highleft,750.0,right,right,right,1.0,0.5457832000010967,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,4.0,highleft,750.0,right,right,left,0.0,0.5126085000010789,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,5.0,highleft,750.0,right,right,left,0.0,0.5966016000002128,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,6.0,highleft,750.0,left,right,right,0.0,0.5487549999998009,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,7.0,highleft,750.0,left,right,left,1.0,0.5492176000007021,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,8.0,highleft,750.0,right,right,right,1.0,0.9666051999993216,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,9.0,highleft,750.0,left,right,left,1.0,0.5598512999986269,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,10.0,highleft,750.0,left,right,left,1.0,0.6061112999996112,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,11.0,highleft,750.0,left,right,left,1.0,0.5537509999994654,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,12.0,highleft,750.0,right,right,right,1.0,0.6439886000007391,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,13.0,highleft,750.0,left,right,right,0.0,0.8543897999988985,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,14.0,highleft,750.0,right,right,left,0.0,0.4530844000000797,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,15.0,highleft,750.0,right,right,left,0.0,0.5653777000006812,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,16.0,highleft,750.0,left,right,left,1.0,0.5537870999996812,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,17.0,highleft,750.0,left,right,left,1.0,0.7891454999989946,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,18.0,highleft,750.0,right,right,right,1.0,0.6077227000005223,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,19.0,highleft,750.0,right,right,right,1.0,0.7810322000004817,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,0.0,highleft,750.0,right,left,right,1.0,0.6692234999991342,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,1.0,highleft,750.0,right,left,left,0.0,0.6259678999995231,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,2.0,highleft,750.0,left,left,left,1.0,0.5148343,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,3.0,highleft,750.0,right,left,right,1.0,0.7387089000003471,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,4.0,highleft,750.0,left,left,left,1.0,0.6034228000007715,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,5.0,highleft,750.0,left,left,right,0.0,0.4818551000007574,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,6.0,highleft,750.0,left,left,left,1.0,0.5458637,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,7.0,highleft,750.0,right,left,right,1.0,0.5787445000005391,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,8.0,highleft,750.0,left,left,left,1.0,0.4723646999991615,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,9.0,highleft,750.0,right,left,left,0.0,0.4609237000004214,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,10.0,highleft,750.0,right,left,right,1.0,0.8783628000001045,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,11.0,highleft,750.0,left,left,left,1.0,0.5622164999986126,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,12.0,highleft,750.0,left,left,right,0.0,0.7037837999996555,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,13.0,highleft,750.0,left,left,left,1.0,0.5037959000001138,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,14.0,highleft,750.0,right,left,right,1.0,0.5454251999999542,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,15.0,highleft,750.0,right,left,left,0.0,0.6112345000001369,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,16.0,highleft,750.0,left,left,right,0.0,0.6406653999983973,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,17.0,highleft,750.0,left,left,left,1.0,0.645369,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,18.0,highleft,750.0,left,left,left,1.0,0.5202269999990676,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,19.0,highleft,750.0,left,left,right,0.0,0.8407289000006131,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,0.0,highleft,750.0,left,left,left,1.0,0.9168399000009232,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,1.0,highleft,750.0,left,left,right,0.0,0.4871098000003258,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,2.0,highleft,750.0,right,left,right,1.0,0.5350232000000688,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,3.0,highleft,750.0,right,left,right,1.0,0.5652155000007042,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,4.0,highleft,750.0,right,left,left,0.0,0.6638543999997637,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,5.0,highleft,750.0,left,left,left,1.0,0.5232658999993873,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,6.0,highleft,750.0,right,left,right,1.0,0.6325252000006003,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,7.0,highleft,750.0,right,left,left,0.0,0.5464522000002034,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,8.0,highleft,750.0,right,left,right,1.0,0.7417848000004597,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,9.0,highleft,750.0,left,left,left,1.0,0.6123370000004797,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,10.0,highleft,750.0,left,left,right,0.0,0.6006218999991688,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,11.0,highleft,750.0,left,left,left,1.0,0.5223580000001675,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,12.0,highleft,750.0,left,left,right,0.0,0.6652028999997128,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,13.0,highleft,750.0,right,left,left,0.0,0.4704596999999921,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,14.0,highleft,750.0,right,left,right,1.0,0.8346005000003061,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,15.0,highleft,750.0,left,left,left,1.0,0.4439120000006369,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,16.0,highleft,750.0,right,left,right,1.0,0.4997650999994221,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,17.0,highleft,750.0,right,left,left,0.0,0.6795355999984167,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,18.0,highleft,750.0,left,left,left,1.0,0.5151645000005374,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,19.0,highleft,750.0,left,left,right,0.0,0.5869395999998233,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,0.0,highleft,750.0,left,left,left,1.0,0.5381804999997257,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,1.0,highleft,750.0,left,left,right,0.0,0.4861075000007986,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,2.0,highleft,750.0,left,left,right,0.0,0.8437345999991521,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,3.0,highleft,750.0,right,left,left,0.0,0.4487034,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,4.0,highleft,750.0,left,left,left,1.0,0.5094653,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,5.0,highleft,750.0,right,left,left,0.0,0.4137107999995351,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,6.0,highleft,750.0,right,left,right,1.0,0.4374408999992738,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,7.0,highleft,750.0,right,left,right,1.0,0.7933263,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,8.0,highleft,750.0,right,left,right,1.0,0.6491329000000405,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,9.0,highleft,750.0,left,left,left,1.0,0.3449048000002221,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,10.0,highleft,750.0,right,left,left,0.0,0.5935970999998972,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,11.0,highleft,750.0,left,left,right,0.0,0.4554086000007373,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,12.0,highleft,750.0,right,left,right,1.0,0.4659472000003006,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,13.0,highleft,750.0,right,left,left,0.0,0.5386687,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,14.0,highleft,750.0,right,left,right,1.0,0.7058206000001519,0.1124,rightfirst,0.1124,medium,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
sub-001,highlevel,test,bhl,15.0,highleft,750.0,left,left,left,1.0,0.5867331999997987,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,1.0
sub-001,highlevel,test,bhl,16.0,highleft,750.0,right,left,right,1.0,0.4899165000006178,0.1124,rightfirst,0.0562,low,sub-001_RDKdeutsch_highleft,False,0.59,0.68,0.925,prior,0.0
